symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
T1906,20190418,96.44,96.52,96.38,96.48,23809,66895.0,2296198.89,96.475,96.37,T
T1909,20190418,96.06,96.12,95.98,96.095,724,5876.0,69526.955,96.055,95.98,T
T1912,20190418,95.855,95.92,95.8,95.865,28,230.0,2683.63,95.865,95.79,T
T1906,20190419,96.525,96.58,96.37,96.39,32243,65372.0,3111013.42,96.43,96.475,T
T1909,20190419,96.085,96.18,95.96,95.99,1322,6465.0,127033.12,96.015,96.055,T
T1912,20190419,95.87,95.995,95.81,95.81,59,257.0,5658.535,95.815,95.865,T
T1906,20190422,96.215,96.39,96.205,96.22,32142,64098.0,3094887.535,96.275,96.43,T
T1909,20190422,95.93,95.945,95.74,95.745,1282,6859.0,122877.975,95.805,96.015,T
T1912,20190422,95.81,95.81,95.475,95.5,118,328.0,11285.35,95.52,95.815,T
T1906,20190423,96.105,96.38,96.105,96.32,37110,63511.0,3570388.16,96.33,96.275,T
T1909,20190423,95.715,95.87,95.56,95.8,3072,7792.0,293932.775,95.815,95.805,T
T1912,20190423,95.45,95.59,95.35,95.55,37,341.0,3531.635,95.565,95.52,T
T1906,20190424,96.35,96.355,95.89,95.91,41420,62869.0,3981703.42,95.98,96.33,T
T1909,20190424,95.815,95.82,95.4,95.405,2949,9017.0,281873.955,95.455,95.815,T
T1912,20190424,95.43,95.435,95.17,95.225,51,369.0,4859.59,95.25,95.565,T
T1906,20190425,96.025,96.35,95.955,96.09,43655,61569.0,4198218.295,96.175,95.98,T
T1909,20190425,95.495,95.81,95.475,95.605,3822,9443.0,365583.095,95.655,95.455,T
T1912,20190425,95.29,95.545,95.26,95.41,52,385.0,4958.82,95.375,95.25,T
T1906,20190426,96.165,96.43,96.15,96.37,36701,60694.0,3535678.46,96.38,96.175,T
T1909,20190426,95.655,95.935,95.655,95.9,2720,9425.0,260711.27,95.885,95.655,T
T1912,20190426,95.6,95.61,95.53,95.585,13,385.0,1242.59,95.595,95.375,T
T1906,20190429,96.4,96.445,96.165,96.2,36738,59930.0,3537236.68,96.23,96.38,T
T1909,20190429,95.98,95.98,95.72,95.775,2972,10304.0,284769.32,95.79,95.885,T
T1912,20190429,95.685,95.685,95.465,95.545,32,395.0,3057.705,95.545,95.595,T
T1906,20190430,96.3,96.69,96.3,96.675,39258,58335.0,3787300.515,96.595,96.23,T
T1909,20190430,95.85,96.24,95.85,96.225,3988,11352.0,382913.905,96.14,95.79,T
T1912,20190430,95.605,95.95,95.605,95.93,17,393.0,1627.425,95.81,95.545,T
T1906,20190506,96.99,97.06,96.745,96.84,41910,52535.0,4061516.125,96.84,96.595,T
T1909,20190506,96.48,96.61,96.3,96.395,7689,12961.0,741569.345,96.385,96.14,T
T1912,20190506,96.07,96.265,96.0,96.055,49,391.0,4709.75,96.06,95.81,T
T1906,20190507,96.77,96.87,96.71,96.765,28262,48865.0,2735617.125,96.79,96.84,T
T1909,20190507,96.3,96.41,96.24,96.325,4983,14292.0,480073.31,96.34,96.385,T
T1912,20190507,95.86,96.115,95.835,96.005,33,382.0,3169.13,96.015,96.06,T
T1906,20190508,96.875,96.975,96.815,96.905,30869,45029.0,2990958.82,96.885,96.79,T
T1909,20190508,96.45,96.5,96.35,96.44,6501,15377.0,626806.735,96.415,96.34,T
T1912,20190508,96.175,96.175,96.06,96.12,75,381.0,7207.79,96.115,96.015,T
T1906,20190509,96.975,97.09,96.905,97.08,32870,40769.0,3187566.525,96.995,96.885,T
T1909,20190509,96.53,96.67,96.48,96.67,8939,17603.0,862895.29,96.59,96.415,T
T1912,20190509,96.14,96.29,96.125,96.29,66,378.0,6347.59,96.23,96.115,T
T1906,20190510,96.92,97.16,96.805,97.14,39196,39562.0,3801562.6,97.075,96.995,T
T1909,20190510,96.515,96.745,96.39,96.735,10857,19495.0,1048461.15,96.66,96.59,T
T1912,20190510,96.1,96.34,96.05,96.34,37,374.0,3558.005,96.295,96.23,T
T1906,20190513,97.235,97.425,97.195,97.41,27293,37591.0,2656628.415,97.38,97.075,T
T1909,20190513,96.8,97.0,96.8,96.99,7997,21151.0,775107.235,96.96,96.66,T
T1912,20190513,96.45,96.585,96.425,96.57,43,376.0,4150.36,96.56,96.295,T
T1906,20190514,97.4,97.45,97.205,97.29,27078,35005.0,2634646.305,97.255,97.38,T
T1909,20190514,96.99,97.085,96.795,96.845,11437,23409.0,1108226.435,96.825,96.96,T
T1912,20190514,96.6,96.65,96.415,96.49,75,427.0,7235.86,96.445,96.56,T
T1906,20190515,97.23,97.365,97.085,97.315,31864,33167.0,3098345.56,97.305,97.255,T
T1909,20190515,96.84,96.94,96.635,96.87,12574,25251.0,1217093.19,96.87,96.825,T
T1912,20190515,96.29,96.5,96.29,96.5,12,428.0,1157.165,96.47,96.445,T
T1906,20190516,97.36,97.47,97.27,97.38,27496,30454.0,2676975.305,97.315,97.305,T
T1909,20190516,96.92,97.035,96.81,96.89,14164,27392.0,1372819.675,96.85,96.87,T
T1912,20190516,96.54,96.605,96.37,96.45,129,454.0,12446.85,96.43,96.47,T
T1906,20190517,97.3,97.455,97.22,97.44,26373,27826.0,2567048.44,97.42,97.315,T
T1909,20190517,96.8,96.895,96.74,96.865,13572,30510.0,1313814.46,96.855,96.85,T
T1912,20190517,96.4,96.435,96.335,96.435,147,497.0,14169.335,96.39,96.43,T
T1906,20190520,97.375,97.53,97.305,97.405,19129,25001.0,1863645.385,97.43,97.42,T
T1909,20190520,96.855,97.0,96.74,96.88,16706,33156.0,1618622.01,96.91,96.855,T
T1912,20190520,96.42,96.505,96.35,96.41,74,500.0,7134.365,96.415,96.39,T
T1906,20190521,97.35,97.36,97.15,97.21,15251,22129.0,1482788.07,97.19,97.43,T
T1909,20190521,96.83,96.83,96.6,96.64,25126,35051.0,2429132.01,96.63,96.91,T
T1912,20190521,96.335,96.335,96.2,96.215,64,528.0,6161.88,96.205,96.415,T
T1906,20190522,97.16,97.17,97.005,97.095,9043,18948.0,878079.4,97.11,97.19,T
T1909,20190522,96.59,96.63,96.47,96.57,32722,39160.0,3159579.83,96.575,96.63,T
T1912,20190522,95.605,96.185,95.605,96.185,60,546.0,5766.32,96.175,96.205,T
T1906,20190523,97.25,97.375,97.17,97.35,5490,16493.0,534105.71,97.335,97.11,T
T1909,20190523,96.65,96.84,96.63,96.79,29460,40875.0,2850283.735,96.79,96.575,T
T1912,20190523,96.25,96.395,96.215,96.395,117,526.0,11271.56,96.365,96.175,T
T1906,20190524,97.41,97.43,97.29,97.305,3692,14592.0,359470.62,97.335,97.335,T
T1909,20190524,96.86,96.89,96.735,96.77,24333,41676.0,2355947.575,96.805,96.79,T
T1912,20190524,96.415,96.42,96.355,96.355,35,529.0,3372.885,96.365,96.365,T
T1906,20190527,97.245,97.245,96.695,96.87,4490,14260.0,435387.985,96.825,97.335,T
T1909,20190527,96.675,96.68,96.12,96.3,41383,43844.0,3988837.965,96.26,96.805,T
T1912,20190527,96.205,96.205,95.75,95.91,268,675.0,25723.395,95.865,96.365,T
T1906,20190528,96.855,97.2,96.855,97.135,2239,13312.0,217187.325,97.145,96.825,T
T1909,20190528,96.39,96.62,96.27,96.54,39485,45852.0,3808699.02,96.55,96.26,T
T1912,20190528,95.845,96.19,95.845,96.19,238,719.0,22847.68,96.165,95.865,T
T1906,20190529,97.29,97.49,97.255,97.47,1344,12612.0,130918.24,97.46,97.145,T
T1909,20190529,96.7,96.91,96.65,96.87,29027,48270.0,2810179.44,96.875,96.55,T
T1912,20190529,96.27,96.47,96.27,96.455,200,808.0,19284.315,96.45,96.165,T
T1906,20190530,97.47,97.6,97.345,97.505,12326,532.0,1201304.655,97.48,97.46,T
T1909,20190530,96.78,97.005,96.77,96.885,26292,49439.0,2547535.61,96.88,96.875,T
T1912,20190530,96.39,96.55,96.37,96.47,158,843.0,15242.575,96.475,96.45,T
T1906,20190531,97.435,97.61,97.435,97.505,46,502.0,4485.93,97.5,97.48,T
T1909,20190531,96.99,97.05,96.725,96.93,33442,50555.0,3239465.73,96.885,96.88,T
T1912,20190531,96.52,96.625,96.35,96.485,360,1007.0,34723.785,96.475,96.475,T
T1906,20190603,97.61,97.855,97.61,97.81,355,312.0,34730.89,97.81,97.5,T
T1909,20190603,97.025,97.275,97.015,97.2,28853,53076.0,2804441.255,97.215,96.885,T
T1912,20190603,96.65,96.785,96.65,96.725,305,1047.0,29500.375,96.73,96.475,T
T1906,20190604,,,,97.81,0,312.0,0.0,97.94,97.81,T
T1909,20190604,97.23,97.4,97.165,97.355,34459,54233.0,3353211.015,97.345,97.215,T
T1912,20190604,96.73,96.88,96.705,96.865,192,1057.0,18589.165,96.835,96.73,T
T1906,20190605,97.95,98.06,97.95,98.06,32,312.0,3136.385,98.01,97.94,T
T1909,20190605,97.29,97.515,97.24,97.505,32881,56705.0,3201307.62,97.455,97.345,T
T1912,20190605,96.865,96.995,96.75,96.98,308,1161.0,29835.11,96.93,96.835,T
T1906,20190606,98.05,98.05,98.0,98.0,13,302.0,1274.38,98.035,98.01,T
T1909,20190606,97.505,97.6,97.41,97.47,32615,55631.0,3180098.57,97.5,97.455,T
T1912,20190606,96.99,97.08,96.93,96.96,178,1172.0,17265.065,96.965,96.93,T
T1906,20190610,98.09,98.09,98.08,98.08,45,162.0,4412.85,98.085,98.035,T
T1909,20190610,97.45,97.485,97.315,97.41,26794,55289.0,2609664.115,97.425,97.5,T
T1912,20190610,96.92,96.98,96.84,96.91,149,1196.0,14442.44,96.92,96.965,T
T1906,20190611,97.925,97.925,97.745,97.745,138,252.0,13498.63,97.745,98.085,T
T1909,20190611,97.36,97.365,97.07,97.095,32897,51316.0,3197334.845,97.115,97.425,T
T1912,20190611,96.875,96.875,96.605,96.61,183,1243.0,17694.425,96.625,96.92,T
T1906,20190612,97.81,97.81,97.8,97.81,20,233.0,1956.19,97.805,97.745,T
T1909,20190612,97.125,97.275,97.12,97.13,29586,51789.0,2875443.505,97.16,97.115,T
T1912,20190612,96.595,96.765,96.595,96.655,220,1248.0,21269.13,96.66,96.625,T
T1906,20190613,97.91,97.91,97.91,97.91,40,233.0,3914.3,97.91,97.805,T
T1909,20190613,97.22,97.42,97.19,97.34,26361,54087.0,2565716.05,97.365,97.16,T
T1912,20190613,96.72,96.93,96.72,96.855,187,1259.0,18105.965,96.89,96.66,T
T1906,20190614,,,,97.91,0,0.0,0.0,98.11,97.91,T
T1909,20190614,97.395,97.605,97.35,97.575,28169,54647.0,2746249.955,97.565,97.365,T
T1912,20190614,96.95,97.095,96.9,97.08,61,1263.0,5918.01,97.065,96.89,T
T1909,20190617,97.65,97.76,97.61,97.665,21956,55329.0,2144755.64,97.66,97.565,T
T1912,20190617,97.1,97.25,97.1,97.2,107,1260.0,10399.9,97.18,97.065,T
T2003,20190617,96.95,96.95,96.89,96.9,4,4.0,387.64,96.9,97.065,T
T1909,20190618,97.605,97.66,97.405,97.49,26638,56194.0,2597911.905,97.445,97.66,T
T1912,20190618,97.155,97.195,96.975,97.05,218,1338.0,21170.31,97.015,97.18,T
T2003,20190618,96.81,96.82,96.68,96.68,12,13.0,1160.78,96.68,96.9,T
T1909,20190619,97.4,97.49,97.345,97.36,29447,56177.0,2868513.085,97.38,97.445,T
T1912,20190619,96.955,97.025,96.91,96.935,179,1322.0,17356.18,96.935,97.015,T
T2003,20190619,96.655,96.655,96.57,96.59,10,22.0,966.205,96.59,96.68,T
T1909,20190620,97.5,97.635,97.36,97.37,31969,57787.0,3117496.73,97.435,97.38,T
T1912,20190620,97.1,97.175,96.955,96.955,165,1403.0,16017.685,97.025,96.935,T
T2003,20190620,96.76,96.79,96.61,96.61,12,27.0,1160.45,96.645,96.59,T
T1909,20190621,97.335,97.565,97.285,97.475,29167,57770.0,2842567.19,97.5,97.435,T
T1912,20190621,96.93,97.125,96.875,97.04,164,1459.0,15911.895,97.08,97.025,T
T2003,20190621,96.6,96.715,96.6,96.71,5,30.0,483.35,96.71,96.645,T
T1909,20190624,97.48,97.485,97.25,97.31,23511,58091.0,2288907.755,97.31,97.5,T
T1912,20190624,97.02,97.02,96.885,96.92,312,1551.0,30244.19,96.915,97.08,T
T2003,20190624,96.655,96.675,96.56,96.6,44,63.0,4251.515,96.585,96.71,T
T1909,20190625,97.31,97.55,97.31,97.395,33004,58682.0,3216174.505,97.405,97.31,T
T1912,20190625,96.965,97.13,96.96,96.985,203,1559.0,19700.165,96.985,96.915,T
T2003,20190625,96.73,96.73,96.62,96.67,7,61.0,676.755,96.655,96.585,T
T1909,20190626,97.42,97.44,97.23,97.265,26597,58291.0,2588415.945,97.27,97.405,T
T1912,20190626,96.98,97.02,96.82,96.835,201,1581.0,19478.42,96.86,96.985,T
T2003,20190626,96.395,96.63,96.395,96.495,63,96.0,6080.46,96.495,96.655,T
T1909,20190627,97.25,97.395,97.19,97.21,28127,58610.0,2736504.05,97.235,97.27,T
T1912,20190627,96.95,96.955,96.78,96.78,142,1577.0,13756.14,96.84,96.86,T
T2003,20190627,96.59,96.59,96.44,96.44,25,96.0,2413.095,96.495,96.495,T
T1909,20190628,97.225,97.585,97.21,97.54,42879,61104.0,4177858.565,97.495,97.235,T
T1912,20190628,96.825,97.16,96.81,97.095,447,1636.0,43373.775,97.075,96.84,T
T2003,20190628,96.535,96.76,96.5,96.71,124,163.0,11988.345,96.72,96.495,T
T1909,20190701,97.35,97.63,97.3,97.605,36124,64268.0,3520905.475,97.595,97.495,T
T1912,20190701,97.0,97.25,96.9,97.21,1065,2079.0,103421.74,97.22,97.075,T
T2003,20190701,96.62,96.97,96.545,96.92,746,517.0,72248.525,96.935,96.72,T
T1909,20190701,97.35,97.63,97.3,97.605,36124,64268.0,3520905.475,97.595,97.495,T
T1912,20190701,97.0,97.25,96.9,97.21,1065,2079.0,103421.74,97.22,97.075,T
T2003,20190701,96.62,96.97,96.545,96.92,746,517.0,72248.525,96.935,96.72,T
T1909,20190702,97.56,98.1,97.515,98.06,49226,70153.0,4816734.63,98.015,97.595,T
T1912,20190702,97.145,97.7,97.145,97.67,1198,2337.0,116768.14,97.615,97.22,T
T2003,20190702,96.905,97.34,96.89,97.34,202,529.0,19625.905,97.25,96.935,T
T1909,20190703,98.18,98.295,98.09,98.23,37695,72520.0,3701360.305,98.255,98.015,T
T1912,20190703,97.76,97.9,97.71,97.86,487,2465.0,47627.36,97.87,97.615,T
T2003,20190703,97.45,97.54,97.395,97.525,89,592.0,8675.665,97.515,97.25,T
T1909,20190704,98.15,98.245,98.06,98.215,36837,71908.0,3615273.915,98.205,98.255,T
T1912,20190704,97.815,97.84,97.67,97.815,485,2618.0,47406.27,97.82,97.87,T
T2003,20190704,97.4,97.445,97.33,97.445,27,600.0,2629.245,97.425,97.515,T
T1909,20190705,98.21,98.21,98.02,98.04,30387,71623.0,2980868.505,98.075,98.205,T
T1912,20190705,97.755,97.78,97.65,97.675,338,2753.0,33022.86,97.685,97.82,T
T2003,20190705,97.445,97.445,97.315,97.335,35,620.0,3407.775,97.36,97.425,T
T1909,20190708,97.965,98.205,97.91,97.97,36530,70133.0,3581806.29,97.95,98.075,T
T1912,20190708,97.62,97.84,97.55,97.59,599,3013.0,58508.415,97.585,97.685,T
T2003,20190708,97.25,97.42,97.2,97.2,47,613.0,4573.27,97.205,97.36,T
T1909,20190709,97.97,98.19,97.94,98.16,28805,73349.0,2825094.565,98.14,97.95,T
T1912,20190709,97.625,97.775,97.615,97.765,384,3145.0,37511.735,97.725,97.585,T
T2003,20190709,97.13,97.405,97.13,97.405,180,672.0,17498.265,97.35,97.205,T
T1909,20190710,98.165,98.27,98.005,98.11,38507,72502.0,3779077.01,98.11,98.14,T
T1912,20190710,97.795,97.865,97.63,97.715,480,3267.0,46924.775,97.73,97.725,T
T2003,20190710,97.405,97.445,97.26,97.34,51,665.0,4965.29,97.335,97.35,T
T1909,20190711,98.19,98.43,98.085,98.115,51524,74905.0,5062936.15,98.15,98.11,T
T1912,20190711,97.795,98.03,97.735,97.745,1150,3307.0,112608.255,97.785,97.73,T
T2003,20190711,97.265,97.625,97.265,97.395,713,804.0,69494.37,97.465,97.335,T
T1909,20190712,98.1,98.29,98.02,98.29,29826,75498.0,2926994.26,98.195,98.15,T
T1912,20190712,97.735,97.87,97.665,97.87,472,3327.0,46145.015,97.81,97.785,T
T2003,20190712,97.41,97.495,97.325,97.495,100,821.0,9741.695,97.46,97.465,T
T1909,20190715,98.3,98.48,97.98,97.99,51178,72691.0,5024551.52,98.02,98.195,T
T1912,20190715,97.95,98.08,97.6,97.61,1208,3313.0,118099.71,97.64,97.81,T
T2003,20190715,97.625,97.695,97.29,97.29,187,916.0,18211.52,97.32,97.46,T
T1909,20190716,97.995,98.175,97.99,98.035,31543,71605.0,3093466.535,98.025,98.02,T
T1912,20190716,97.635,97.795,97.635,97.675,527,3382.0,51477.52,97.66,97.64,T
T2003,20190716,97.37,97.44,97.31,97.325,34,907.0,3310.36,97.32,97.32,T
T1909,20190717,98.07,98.14,98.0,98.085,29003,70669.0,2844311.73,98.075,98.025,T
T1912,20190717,97.765,97.78,97.65,97.69,817,3630.0,79830.49,97.71,97.66,T
T2003,20190717,97.4,97.4,97.315,97.355,20,901.0,1946.63,97.355,97.32,T
T1909,20190718,98.15,98.32,98.13,98.27,37302,72949.0,3664423.655,98.255,98.075,T
T1912,20190718,97.78,97.95,97.765,97.915,840,3842.0,82196.0,97.89,97.71,T
T2003,20190718,97.505,97.56,97.505,97.56,22,898.0,2145.735,97.535,97.355,T
T1909,20190719,98.33,98.35,98.12,98.25,32469,72472.0,3189635.485,98.23,98.255,T
T1912,20190719,97.95,97.99,97.765,97.87,995,4107.0,97389.635,97.84,97.89,T
T2003,20190719,97.61,97.62,97.46,97.505,13,903.0,1267.905,97.49,97.535,T
T1909,20190722,98.22,98.385,98.135,98.375,28877,75255.0,2839116.365,98.36,98.23,T
T1912,20190722,97.83,98.0,97.755,97.98,931,4369.0,91173.135,97.97,97.84,T
T2003,20190722,97.48,97.66,97.48,97.635,53,897.0,5174.595,97.635,97.49,T
T1909,20190723,98.445,98.83,98.31,98.38,36748,74284.0,3617509.06,98.34,98.36,T
T1912,20190723,98.045,98.425,97.935,97.985,1215,4718.0,119150.87,97.96,97.97,T
T2003,20190723,97.9,97.955,97.62,97.655,16,895.0,1564.525,97.655,97.635,T
T1909,20190724,98.305,98.32,98.135,98.145,29500,71241.0,2896824.13,98.165,98.34,T
T1912,20190724,97.88,97.945,97.74,97.75,1273,4684.0,124514.19,97.76,97.96,T
T2003,20190724,97.51,97.51,97.295,97.355,613,706.0,59690.695,97.365,97.655,T
T1909,20190725,98.195,98.255,98.135,98.2,21521,68786.0,2113116.515,98.195,98.165,T
T1912,20190725,97.78,97.84,97.745,97.79,751,4614.0,73431.23,97.785,97.76,T
T2003,20190725,97.38,97.44,97.35,97.4,98,627.0,9542.665,97.4,97.365,T
T1909,20190726,98.18,98.29,98.155,98.24,19402,68573.0,1905709.495,98.23,98.195,T
T1912,20190726,97.78,97.87,97.75,97.835,737,4877.0,72084.735,97.815,97.785,T
T2003,20190726,97.385,97.45,97.375,97.41,24,628.0,2338.0,97.405,97.4,T
T1909,20190729,98.22,98.265,98.025,98.055,33358,64462.0,3272623.31,98.065,98.23,T
T1912,20190729,97.825,97.845,97.59,97.61,2370,5925.0,231478.265,97.62,97.815,T
T2003,20190729,97.45,97.45,97.235,97.25,32,642.0,3112.995,97.255,97.405,T
T1909,20190730,98.07,98.15,97.955,98.15,30887,61423.0,3028326.82,98.12,98.065,T
T1912,20190730,97.62,97.705,97.505,97.695,3791,7693.0,370063.215,97.68,97.62,T
T2003,20190730,97.215,97.27,97.16,97.27,33,654.0,3208.035,97.26,97.255,T
T1909,20190731,98.22,98.395,98.205,98.39,30728,61728.0,3021309.325,98.365,98.12,T
T1912,20190731,97.8,97.945,97.785,97.94,3380,8802.0,330844.61,97.915,97.68,T
T2003,20190731,97.37,97.55,97.37,97.55,125,697.0,12185.575,97.52,97.26,T
T1909,20190801,98.375,98.465,98.275,98.445,24210,62567.0,2381659.605,98.425,98.365,T
T1912,20190801,97.945,98.01,97.815,97.995,2413,9589.0,236274.65,97.98,97.915,T
T2003,20190801,97.6,97.605,97.32,97.595,104,686.0,10141.015,97.59,97.52,T
T1909,20190801,98.375,98.465,98.275,98.445,24210,62567.0,2381659.605,98.425,98.365,T
T1912,20190801,97.945,98.01,97.815,97.995,2413,9589.0,236274.65,97.98,97.915,T
T2003,20190801,97.6,97.605,97.32,97.595,104,686.0,10141.015,97.59,97.52,T
T1909,20190802,98.76,98.825,98.665,98.72,26921,62330.0,2657687.71,98.72,98.425,T
T1912,20190802,98.33,98.36,98.22,98.285,5342,10420.0,524988.025,98.275,97.98,T
T2003,20190802,97.9,97.915,97.845,97.89,63,685.0,6166.135,97.885,97.59,T
T1909,20190805,98.725,99.08,98.645,99.065,30911,63216.0,3057307.07,99.02,98.72,T
T1912,20190805,98.285,98.6,98.22,98.595,5746,12310.0,565808.32,98.57,98.275,T
T2003,20190805,97.985,98.195,97.985,98.195,149,703.0,14607.705,98.145,97.885,T
T1909,20190806,99.26,99.275,98.995,99.065,33451,60390.0,3315222.89,99.07,99.02,T
T1912,20190806,98.85,98.85,98.55,98.63,12324,17229.0,1215707.25,98.64,98.57,T
T2003,20190806,98.345,98.345,98.19,98.24,176,782.0,17289.975,98.245,98.145,T
T1909,20190807,99.055,99.165,99.04,99.135,24345,56417.0,2412710.7,99.105,99.07,T
T1912,20190807,98.64,98.75,98.63,98.715,10424,21989.0,1028834.84,98.7,98.64,T
T2003,20190807,98.25,98.32,98.245,98.3,49,806.0,4816.375,98.305,98.245,T
T1909,20190808,99.08,99.15,99.03,99.125,21024,54294.0,2083290.3,99.12,99.105,T
T1912,20190808,98.675,98.73,98.615,98.725,9249,25640.0,912789.785,98.715,98.7,T
T2003,20190808,98.3,98.355,98.255,98.355,67,835.0,6585.32,98.33,98.305,T
T1909,20190809,99.17,99.33,99.14,99.27,25810,50184.0,2561712.4,99.29,99.12,T
T1912,20190809,98.745,98.95,98.74,98.89,10365,29661.0,1024867.47,98.91,98.715,T
T2003,20190809,98.405,98.54,98.405,98.51,67,855.0,6599.585,98.52,98.33,T
T1909,20190812,99.19,99.27,99.125,99.215,19325,46843.0,1917140.115,99.195,99.29,T
T1912,20190812,98.8,98.935,98.78,98.825,12501,34654.0,1235606.0,98.825,98.91,T
T2003,20190812,98.99,98.99,98.4,98.44,18,865.0,1773.355,98.45,98.52,T
T1909,20190813,99.405,99.42,99.31,99.345,23746,39981.0,2359314.025,99.335,99.195,T
T1912,20190813,99.01,99.07,98.945,99.02,17014,41623.0,1684389.125,98.995,98.825,T
T2003,20190813,98.66,98.66,98.6,98.64,31,867.0,3057.74,98.64,98.45,T
T1909,20190814,99.26,99.45,99.18,99.305,25922,32851.0,2575124.975,99.32,99.335,T
T1912,20190814,98.825,99.16,98.825,99.02,28248,48835.0,2797618.305,99.025,98.995,T
T2003,20190814,98.47,98.76,98.47,98.64,120,887.0,11839.11,98.65,98.64,T
T1909,20190815,99.4,99.55,99.155,99.185,18428,25982.0,1830614.25,99.195,99.32,T
T1912,20190815,99.175,99.49,98.925,98.925,34864,56081.0,3455085.055,98.985,99.025,T
T2003,20190815,98.785,98.91,98.615,98.615,140,938.0,13830.08,98.655,98.65,T
T1909,20190816,99.235,99.235,99.105,99.2,10186,20434.0,1010281.325,99.165,99.195,T
T1912,20190816,98.995,98.995,98.78,98.85,33245,61953.0,3287718.175,98.835,98.985,T
T2003,20190816,98.605,98.645,98.495,98.56,71,986.0,6998.0,98.505,98.655,T
T1909,20190819,99.21,99.34,99.125,99.29,4974,18473.0,493428.94,99.255,99.165,T
T1912,20190819,98.95,98.965,98.79,98.955,23147,64421.0,2288709.575,98.915,98.835,T
T2003,20190819,98.59,98.605,98.505,98.6,47,999.0,4631.575,98.595,98.505,T
T1909,20190820,99.24,99.32,99.145,99.25,4793,16319.0,475804.08,99.265,99.255,T
T1912,20190820,98.875,98.985,98.835,98.86,26377,66557.0,2608881.105,98.895,98.915,T
T2003,20190820,98.57,98.675,98.55,98.555,108,1062.0,10649.215,98.555,98.595,T
T1909,20190821,99.205,99.245,99.045,99.045,3663,14466.0,363205.79,99.09,99.265,T
T1912,20190821,98.865,98.875,98.635,98.65,36209,68618.0,3575556.185,98.675,98.895,T
T2003,20190821,98.57,98.59,98.32,98.32,176,1129.0,17328.405,98.35,98.555,T
T1909,20190822,99.045,99.17,99.005,99.135,2479,13282.0,245751.465,99.13,99.09,T
T1912,20190822,98.635,98.78,98.6,98.735,26585,69714.0,2624723.465,98.725,98.675,T
T2003,20190822,98.305,98.42,98.3,98.385,64,1130.0,6296.34,98.38,98.35,T
T1909,20190823,99.055,99.235,99.055,99.2,2502,12240.0,248106.345,99.195,99.13,T
T1912,20190823,98.705,98.83,98.615,98.775,28328,71587.0,2797425.225,98.79,98.725,T
T2003,20190823,98.365,98.495,98.3,98.455,98,1170.0,9646.525,98.46,98.38,T
T1909,20190826,99.39,99.49,99.28,99.29,2165,11274.0,215167.26,99.38,99.195,T
T1912,20190826,98.995,99.175,98.83,98.835,35479,73093.0,3513289.45,98.935,98.79,T
T2003,20190826,98.59,98.825,98.51,98.515,288,1203.0,28401.735,98.575,98.46,T
T1909,20190827,99.185,99.39,99.16,99.27,978,10889.0,97090.11,99.265,99.38,T
T1912,20190827,98.8,98.93,98.75,98.915,27253,75031.0,2693710.145,98.885,98.935,T
T2003,20190827,98.47,98.6,98.45,98.595,116,1230.0,11427.735,98.575,98.575,T
T1909,20190828,99.27,99.345,99.23,99.23,538,10734.0,53412.73,99.26,99.265,T
T1912,20190828,98.935,99.005,98.86,98.87,22641,74825.0,2239978.385,98.92,98.885,T
T2003,20190828,98.61,98.675,98.57,98.58,60,1262.0,5916.81,98.615,98.575,T
T1909,20190829,99.22,99.545,99.185,99.4,10351,688.0,1027489.325,99.48,99.26,T
T1912,20190829,98.88,99.425,98.735,99.235,66503,80111.0,6587959.1,99.28,98.92,T
T2003,20190829,98.595,99.11,98.42,98.935,301,1302.0,29685.41,98.97,98.615,T
T1909,20190830,99.98,99.98,99.16,99.24,211,677.0,20953.555,99.26,99.48,T
T1912,20190830,99.11,99.145,98.875,98.935,47869,78624.0,4739107.235,98.965,99.28,T
T2003,20190830,98.81,98.825,98.6,98.64,226,1351.0,22304.555,98.665,98.97,T
T1909,20190902,99.305,99.305,99.065,99.09,80,672.0,7931.905,99.075,99.26,T
T1912,20190902,98.945,99.01,98.74,98.775,31585,77856.0,3121554.04,98.795,98.965,T
T2003,20190902,98.68,98.695,98.465,98.505,150,1393.0,14782.935,98.52,98.665,T
T1909,20190903,,,,99.09,0,672.0,0.0,99.03,99.075,T
T1912,20190903,98.81,98.875,98.725,98.745,25362,77661.0,2505606.885,98.75,98.795,T
T2003,20190903,98.555,98.585,98.455,98.47,88,1402.0,8668.595,98.47,98.52,T
T1909,20190904,99.09,99.19,99.09,99.185,143,589.0,14172.94,99.18,99.03,T
T1912,20190904,98.78,98.975,98.735,98.885,38933,77862.0,3848990.02,98.9,98.75,T
T2003,20190904,98.495,98.635,98.445,98.6,380,1393.0,37451.865,98.605,98.47,T
T1909,20190905,99.47,99.47,99.45,99.45,3,589.0,298.1,99.46,99.18,T
T1912,20190905,99.15,99.25,99.06,99.14,28889,77345.0,2864155.62,99.145,98.9,T
T2003,20190905,98.785,98.885,98.76,98.835,167,1389.0,16504.705,98.815,98.605,T
T1909,20190906,99.485,99.54,99.465,99.47,160,595.0,15919.165,99.47,99.46,T
T1912,20190906,99.15,99.305,99.09,99.17,28364,77799.0,2813682.605,99.195,99.145,T
T2003,20190906,98.795,98.985,98.79,98.875,167,1433.0,16512.47,98.88,98.815,T
