symbol,date,open,high,low,close,volume,open_interest,turnover,settle,pre_settle,variety
TF1712,20170406,98.02,98.08,97.92,98.02,20,107.0,1959.995,98.005,97.915,TF
TF1706,20170407,99.135,99.325,99.135,99.265,7608,15871.0,755045.655,99.24,99.115,TF
TF1709,20170407,98.6,98.7,98.55,98.64,237,1660.0,23375.435,98.625,98.51,TF
TF1712,20170407,98.19,98.19,97.895,97.895,16,106.0,1569.415,98.08,98.005,TF
TF1706,20170410,99.245,99.25,99.045,99.11,7293,16070.0,722933.61,99.115,99.24,TF
TF1709,20170410,98.595,98.64,98.5,98.56,267,1791.0,26315.055,98.545,98.625,TF
TF1712,20170410,98.06,98.065,98.005,98.005,13,111.0,1274.66,98.015,98.08,TF
TF1706,20170411,99.07,99.21,99.005,99.15,5707,16206.0,565527.19,99.145,99.115,TF
TF1709,20170411,98.46,98.655,98.455,98.56,209,1816.0,20591.795,98.55,98.545,TF
TF1712,20170411,97.88,98.03,97.88,98.03,5,113.0,489.655,98.03,98.015,TF
TF1706,20170412,99.265,99.285,98.965,99.0,10120,18036.0,1002690.255,99.01,99.145,TF
TF1709,20170412,98.64,98.64,98.44,98.46,264,1944.0,26003.49,98.465,98.55,TF
TF1712,20170412,98.05,98.05,97.92,97.96,16,113.0,1568.035,97.975,98.03,TF
TF1706,20170413,99.0,99.165,98.85,99.05,9730,18906.0,963753.93,98.99,99.01,TF
TF1709,20170413,98.57,98.64,98.29,98.53,551,2133.0,54286.215,98.43,98.465,TF
TF1712,20170413,97.985,98.14,97.775,98.0,38,118.0,3723.41,97.92,97.975,TF
TF1706,20170414,99.05,99.1,98.795,98.815,7758,19550.0,767510.725,98.865,98.99,TF
TF1709,20170414,98.545,98.55,98.315,98.37,337,2237.0,33173.81,98.38,98.43,TF
TF1712,20170414,98.02,98.02,97.9,97.92,16,124.0,1567.47,97.95,97.92,TF
TF1706,20170417,98.755,98.865,98.52,98.555,9575,20113.0,944809.37,98.56,98.865,TF
TF1709,20170417,98.27,98.38,98.045,98.095,446,2229.0,43796.405,98.075,98.38,TF
TF1712,20170417,97.92,97.92,97.7,97.775,24,129.0,2348.325,97.775,97.95,TF
TF1706,20170418,98.49,98.64,98.4,98.57,8084,19400.0,796624.335,98.595,98.56,TF
TF1709,20170418,98.0,98.07,97.93,98.015,581,2419.0,56939.27,98.005,98.075,TF
TF1712,20170418,97.595,97.62,97.585,97.585,4,128.0,390.385,97.585,97.775,TF
TF1706,20170419,98.63,98.77,98.57,98.67,8151,19596.0,804197.38,98.625,98.595,TF
TF1709,20170419,98.05,98.17,97.995,98.12,360,2473.0,35308.165,98.065,98.005,TF
TF1712,20170419,97.61,97.645,97.61,97.645,2,128.0,195.255,97.625,97.585,TF
TF1706,20170420,98.61,98.72,98.53,98.655,8135,19839.0,802244.725,98.67,98.625,TF
TF1709,20170420,98.06,98.195,98.0,98.16,702,2757.0,68855.915,98.16,98.065,TF
TF1712,20170420,97.605,97.755,97.595,97.71,10,124.0,976.665,97.735,97.625,TF
TF1706,20170421,98.61,98.67,98.365,98.41,8647,20558.0,851916.535,98.43,98.67,TF
TF1709,20170421,98.09,98.165,97.9,97.945,735,3036.0,72066.2,97.97,98.16,TF
TF1712,20170421,97.72,97.72,97.575,97.575,10,119.0,976.12,97.585,97.735,TF
TF1706,20170424,98.39,98.39,98.03,98.14,10477,21636.0,1028985.51,98.105,98.43,TF
TF1709,20170424,97.86,97.94,97.63,97.69,1041,3417.0,101790.475,97.685,97.97,TF
TF1712,20170424,97.5,97.5,97.22,97.35,13,126.0,1266.09,97.325,97.585,TF
TF1706,20170425,98.14,98.45,98.13,98.385,10056,20753.0,988547.71,98.4,98.105,TF
TF1709,20170425,97.75,98.03,97.725,97.99,814,3604.0,79705.535,97.97,97.685,TF
TF1712,20170425,97.485,97.62,97.485,97.58,13,122.0,1268.48,97.585,97.325,TF
TF1706,20170426,98.31,98.48,98.305,98.42,8948,21109.0,880325.52,98.38,98.4,TF
TF1709,20170426,97.95,98.09,97.87,98.025,1639,4408.0,160574.48,97.97,97.97,TF
TF1712,20170426,97.59,97.65,97.56,97.63,13,128.0,1268.68,97.605,97.585,TF
TF1706,20170427,98.425,98.535,98.325,98.405,8767,21560.0,862991.26,98.455,98.38,TF
TF1709,20170427,98.01,98.115,97.925,98.07,708,4632.0,69413.215,98.055,97.97,TF
TF1712,20170427,97.56,97.67,97.56,97.67,3,129.0,292.9,97.67,97.605,TF
TF1706,20170428,98.385,98.415,98.24,98.305,6643,21561.0,653212.965,98.28,98.455,TF
TF1709,20170428,98.03,98.03,97.9,97.925,761,4717.0,74557.075,97.925,98.055,TF
TF1712,20170428,97.675,97.68,97.575,97.575,23,148.0,2246.005,97.635,97.67,TF
TF1706,20170502,98.3,98.43,98.165,98.26,8920,21021.0,876878.31,98.21,98.28,TF
TF1709,20170502,97.915,98.075,97.84,97.885,959,4815.0,93947.73,97.88,97.925,TF
TF1712,20170502,97.595,97.905,97.545,97.545,30,162.0,2929.105,97.555,97.635,TF
TF1706,20170503,98.215,98.26,98.005,98.155,8355,20665.0,820062.72,98.125,98.21,TF
TF1709,20170503,97.825,97.92,97.695,97.845,942,5017.0,92142.375,97.81,97.88,TF
TF1712,20170503,97.52,97.545,97.47,97.545,11,164.0,1072.645,97.505,97.555,TF
TF1706,20170504,98.175,98.27,97.755,97.765,11065,20441.0,1083853.36,97.81,98.125,TF
TF1709,20170504,97.865,97.945,97.6,97.6,2302,6300.0,224948.88,97.645,97.81,TF
TF1712,20170504,97.49,97.49,97.29,97.345,11,164.0,1071.22,97.375,97.505,TF
TF1706,20170505,97.78,97.835,97.635,97.715,7471,19127.0,730271.75,97.675,97.81,TF
TF1709,20170505,97.62,97.635,97.44,97.495,2056,7202.0,200501.845,97.47,97.645,TF
TF1712,20170505,97.27,97.385,97.21,97.33,17,171.0,1654.205,97.34,97.375,TF
TF1706,20170508,97.68,97.77,97.41,97.465,9158,17624.0,893298.18,97.5,97.675,TF
TF1709,20170508,97.475,97.55,97.215,97.245,4880,9624.0,474966.54,97.285,97.47,TF
TF1712,20170508,97.135,97.19,97.04,97.08,38,180.0,3689.815,97.07,97.34,TF
TF1706,20170509,97.45,97.555,97.35,97.375,10663,16007.0,1039153.175,97.405,97.5,TF
TF1709,20170509,97.2,97.35,97.155,97.19,5749,11946.0,559154.64,97.22,97.285,TF
TF1712,20170509,97.0,97.12,96.865,96.865,41,192.0,3978.82,96.99,97.07,TF
TF1706,20170510,97.32,97.485,96.875,96.97,15901,16375.0,1544313.705,96.95,97.405,TF
TF1709,20170510,97.19,97.335,96.795,96.98,11825,16830.0,1147334.645,96.925,97.22,TF
TF1712,20170510,97.13,97.13,96.68,96.75,79,221.0,7656.915,96.76,96.99,TF
TF1706,20170511,96.97,97.28,96.925,97.2,12932,14192.0,1255565.38,97.22,96.95,TF
TF1709,20170511,97.09,97.455,96.95,97.41,13146,21362.0,1277591.34,97.375,96.925,TF
TF1712,20170511,96.73,97.315,96.73,97.215,225,237.0,21818.41,97.275,96.76,TF
TF1706,20170512,97.2,97.35,96.94,96.965,7005,12404.0,680607.06,97.025,97.22,TF
TF1709,20170512,97.38,97.54,97.06,97.095,18131,23123.0,1764235.17,97.14,97.375,TF
TF1712,20170512,97.26,97.43,96.975,96.975,55,251.0,5344.59,97.03,97.275,TF
TF1706,20170515,97.185,97.395,97.105,97.185,5321,10571.0,517332.915,97.155,97.025,TF
TF1709,20170515,97.3,98.285,97.285,97.39,15694,25478.0,1528750.825,97.4,97.14,TF
TF1712,20170515,97.3,97.425,97.195,97.375,74,306.0,7205.65,97.375,97.03,TF
TF1706,20170516,97.12,97.16,96.9,96.995,5398,7513.0,523535.0,96.955,97.155,TF
TF1709,20170516,97.37,97.435,97.2,97.345,11662,26653.0,1134625.75,97.27,97.4,TF
TF1712,20170516,97.255,97.33,97.16,97.195,91,265.0,8851.825,97.195,97.375,TF
TF1706,20170517,97.1,97.1,96.835,97.01,3377,6259.0,327453.815,96.98,96.955,TF
TF1709,20170517,97.275,97.395,97.125,97.29,16285,28218.0,1583631.435,97.255,97.27,TF
TF1712,20170517,97.33,97.34,97.125,97.23,116,323.0,11280.41,97.225,97.195,TF
TF1706,20170518,97.065,97.17,97.025,97.05,1961,5359.0,190392.115,97.075,96.98,TF
TF1709,20170518,97.36,97.475,97.31,97.355,11551,29109.0,1125017.56,97.41,97.255,TF
TF1712,20170518,97.325,97.435,97.325,97.35,78,340.0,7595.835,97.4,97.225,TF
TF1706,20170519,97.01,97.035,96.845,96.995,1453,4707.0,140863.99,96.925,97.075,TF
TF1709,20170519,97.345,97.38,97.1,97.265,15125,29977.0,1470505.585,97.205,97.41,TF
TF1712,20170519,97.335,97.34,97.125,97.25,72,352.0,7000.835,97.205,97.4,TF
TF1706,20170522,96.905,96.955,96.665,96.755,1378,3928.0,133367.285,96.765,96.925,TF
TF1709,20170522,97.19,97.21,96.88,96.895,11881,31091.0,1152753.075,96.935,97.205,TF
TF1712,20170522,97.14,97.145,96.965,96.98,71,370.0,6890.08,97.005,97.205,TF
TF1706,20170523,96.65,96.9,96.65,96.825,1055,3262.0,102116.84,96.8,96.765,TF
TF1709,20170523,96.895,97.16,96.85,97.06,12684,32742.0,1230770.13,97.055,96.935,TF
TF1712,20170523,96.91,97.175,96.91,97.1,91,384.0,8835.225,97.11,97.005,TF
TF1706,20170524,96.805,97.055,96.765,96.98,854,2687.0,82777.3,96.995,96.8,TF
TF1709,20170524,97.055,97.355,96.99,97.255,15124,32943.0,1470097.575,97.29,97.055,TF
TF1712,20170524,97.15,97.395,97.075,97.325,108,404.0,10506.705,97.36,97.11,TF
TF1706,20170525,97.06,97.06,96.83,96.985,781,2152.0,75703.575,96.92,96.995,TF
TF1709,20170525,97.33,97.35,97.19,97.295,9244,32376.0,899276.945,97.25,97.29,TF
TF1712,20170525,97.36,97.415,97.285,97.29,92,430.0,8956.445,97.295,97.36,TF
TF1706,20170526,96.985,96.99,96.81,96.95,907,1364.0,87889.67,96.88,96.92,TF
TF1709,20170526,97.245,97.275,97.125,97.22,6373,32216.0,619471.455,97.22,97.25,TF
TF1712,20170526,97.24,97.26,97.19,97.26,42,451.0,4084.14,97.26,97.295,TF
TF1706,20170531,97.0,97.3,96.905,96.905,29,1337.0,2814.985,96.96,96.88,TF
TF1709,20170531,97.155,97.575,97.155,97.54,9771,33061.0,951913.525,97.525,97.22,TF
TF1712,20170531,97.325,97.745,97.325,97.475,508,712.0,49491.755,97.455,97.26,TF
TF1706,20170601,96.425,97.35,96.425,97.35,57,1020.0,5543.625,97.31,96.96,TF
TF1709,20170601,97.5,97.72,97.44,97.7,9517,33167.0,928782.19,97.62,97.525,TF
TF1712,20170601,97.38,97.565,97.38,97.55,404,865.0,39383.805,97.51,97.455,TF
TF1706,20170601,96.425,97.35,96.425,97.35,57,1020.0,5543.625,97.31,96.96,TF
TF1709,20170601,97.5,97.72,97.44,97.7,9517,33167.0,928782.19,97.62,97.525,TF
TF1712,20170601,97.38,97.565,97.38,97.55,404,865.0,39383.805,97.51,97.455,TF
TF1706,20170602,,,,97.35,0,961.0,0.0,97.335,97.31,TF
TF1709,20170602,97.7,97.7,97.5,97.66,6428,33058.0,627323.72,97.645,97.62,TF
TF1712,20170602,97.55,97.555,97.4,97.535,172,870.0,16764.57,97.53,97.51,TF
TF1706,20170605,97.4,97.5,97.4,97.5,25,836.0,2436.75,97.5,97.335,TF
TF1709,20170605,97.68,97.865,97.655,97.785,9341,34014.0,913415.135,97.81,97.645,TF
TF1712,20170605,97.6,97.74,97.57,97.66,276,976.0,26957.625,97.685,97.53,TF
TF1706,20170606,97.5,97.5,97.4,97.4,55,781.0,5358.125,97.4,97.5,TF
TF1709,20170606,97.785,97.835,97.645,97.69,7082,34169.0,692113.04,97.695,97.81,TF
TF1712,20170606,97.625,97.725,97.57,97.61,212,984.0,20699.145,97.6,97.685,TF
TF1706,20170607,97.305,97.305,97.2,97.3,83,708.0,8073.945,97.27,97.4,TF
TF1709,20170607,97.64,97.665,97.41,97.63,13681,35122.0,1334693.35,97.58,97.695,TF
TF1712,20170607,97.51,97.585,97.4,97.58,167,1008.0,16286.14,97.55,97.6,TF
TF1706,20170608,97.25,97.25,97.2,97.2,210,461.0,20421.0,97.225,97.27,TF
TF1709,20170608,97.66,97.69,97.455,97.51,10457,36105.0,1019898.42,97.5,97.58,TF
TF1712,20170608,97.62,97.62,97.435,97.48,273,983.0,26621.21,97.475,97.55,TF
TF1706,20170609,97.25,97.25,97.25,97.25,301,0.0,29272.25,97.25,97.225,TF
TF1709,20170609,97.55,97.645,97.455,97.575,7865,37043.0,767224.505,97.58,97.5,TF
TF1712,20170609,97.465,97.625,97.465,97.56,113,1006.0,11023.08,97.57,97.475,TF
TF1709,20170612,97.625,97.885,97.625,97.81,9920,38316.0,969917.115,97.83,97.58,TF
TF1712,20170612,97.715,97.83,97.65,97.8,155,1035.0,15152.88,97.8,97.57,TF
TF1803,20170612,,,,97.57,0,0.0,0.0,97.82,97.57,TF
TF1709,20170613,97.95,98.025,97.79,97.83,8928,39380.0,873834.265,97.82,97.83,TF
TF1712,20170613,97.92,97.925,97.765,97.775,147,1070.0,14383.68,97.785,97.8,TF
TF1803,20170613,,,,97.57,0,0.0,0.0,97.81,97.82,TF
TF1709,20170614,97.75,98.06,97.72,97.94,20264,43717.0,1982889.6,97.92,97.82,TF
TF1712,20170614,97.695,98.0,97.695,97.92,233,1112.0,22803.005,97.895,97.785,TF
TF1803,20170614,,,,97.57,0,0.0,0.0,97.91,97.81,TF
TF1709,20170615,97.9,98.14,97.825,97.92,14293,43771.0,1400675.21,97.89,97.92,TF
TF1712,20170615,97.945,98.095,97.81,97.895,227,1141.0,22239.96,97.84,97.895,TF
TF1803,20170615,97.855,97.855,97.855,97.855,2,2.0,195.71,97.855,97.91,TF
TF1709,20170616,97.855,97.935,97.79,97.88,8232,44499.0,805638.085,97.87,97.89,TF
TF1712,20170616,97.835,97.91,97.785,97.815,88,1168.0,8609.56,97.83,97.84,TF
TF1803,20170616,97.785,97.79,97.78,97.79,4,4.0,391.145,97.79,97.855,TF
TF1709,20170619,97.94,98.29,97.94,98.235,13310,46510.0,1305877.485,98.22,97.87,TF
TF1712,20170619,97.87,98.255,97.87,98.18,225,1242.0,22061.065,98.185,97.83,TF
TF1803,20170619,,,,97.79,0,4.0,0.0,98.14,97.79,TF
TF1709,20170620,98.28,98.34,98.155,98.22,11134,46905.0,1093668.085,98.22,98.22,TF
TF1712,20170620,98.265,98.265,98.11,98.19,246,1348.0,24155.72,98.19,98.185,TF
TF1803,20170620,,,,97.79,0,4.0,0.0,98.14,98.14,TF
TF1709,20170621,98.22,98.285,97.965,98.035,14375,47734.0,1410722.57,98.035,98.22,TF
TF1712,20170621,98.5,98.5,98.0,98.1,322,1551.0,31601.99,98.025,98.19,TF
TF1803,20170621,,,,97.79,0,4.0,0.0,97.955,98.14,TF
TF1709,20170622,98.02,98.04,97.78,97.845,14065,48469.0,1377270.355,97.92,98.035,TF
TF1712,20170622,98.1,98.1,97.815,97.915,148,1609.0,14495.12,97.915,98.025,TF
TF1803,20170622,,,,97.79,0,4.0,0.0,97.84,97.955,TF
TF1709,20170623,97.865,98.025,97.865,97.99,9252,48981.0,906242.305,97.945,97.92,TF
TF1712,20170623,97.955,98.015,97.895,98.0,183,1700.0,17926.63,97.95,97.915,TF
TF1803,20170623,97.91,97.91,97.9,97.9,2,6.0,195.81,97.905,97.84,TF
TF1709,20170626,98.02,98.23,97.985,98.19,11294,48651.0,1108177.645,98.185,97.945,TF
TF1712,20170626,98.05,98.245,98.03,98.195,390,1905.0,38283.96,98.2,97.95,TF
TF1803,20170626,97.5,98.055,97.5,98.055,12,6.0,1173.33,97.775,97.905,TF
TF1709,20170627,98.225,98.275,98.07,98.175,9709,48724.0,953150.395,98.205,98.185,TF
TF1712,20170627,98.215,98.27,98.095,98.155,367,1984.0,36026.605,98.22,98.2,TF
TF1803,20170627,97.97,98.1,97.97,98.1,5,8.0,490.22,98.1,97.775,TF
TF1709,20170628,98.115,98.23,98.065,98.135,10289,49027.0,1009982.545,98.165,98.205,TF
TF1712,20170628,98.105,98.24,98.085,98.16,410,2183.0,40242.82,98.17,98.22,TF
TF1803,20170628,97.98,98.13,97.98,98.13,5,8.0,490.105,98.065,98.1,TF
TF1709,20170629,98.12,98.17,98.015,98.09,11875,48721.0,1164918.765,98.115,98.165,TF
TF1712,20170629,98.135,98.17,98.035,98.085,240,2257.0,23541.71,98.13,98.17,TF
TF1803,20170629,98.055,98.055,98.055,98.055,1,8.0,98.055,98.055,98.065,TF
TF1709,20170630,98.0,98.025,97.92,97.99,10328,48679.0,1011755.025,97.965,98.115,TF
TF1712,20170630,98.085,98.085,97.96,98.0,164,2271.0,16071.345,97.99,98.13,TF
TF1803,20170630,98.145,98.145,97.98,97.98,4,9.0,392.25,97.98,98.055,TF
TF1709,20170703,98.01,98.05,97.78,97.78,9365,49088.0,916984.645,97.83,97.965,TF
TF1712,20170703,98.0,98.045,97.835,97.84,226,2340.0,22137.725,97.86,97.99,TF
TF1803,20170703,,,,97.98,0,9.0,0.0,97.845,97.98,TF
TF1709,20170704,97.755,97.865,97.725,97.84,6945,49265.0,679343.385,97.825,97.83,TF
TF1712,20170704,97.79,97.905,97.79,97.875,521,2546.0,50974.66,97.83,97.86,TF
TF1803,20170704,,,,97.98,0,9.0,0.0,97.84,97.845,TF
TF1709,20170705,97.8,97.97,97.785,97.95,8642,49619.0,845796.405,97.915,97.825,TF
TF1712,20170705,97.815,97.965,97.81,97.94,902,2932.0,88286.73,97.9,97.83,TF
TF1803,20170705,97.965,97.965,97.855,97.855,2,10.0,195.82,97.855,97.84,TF
TF1709,20170706,98.0,98.12,97.95,98.07,8866,49799.0,869269.755,98.07,97.915,TF
TF1712,20170706,98.0,98.11,97.97,98.07,738,3359.0,72358.245,98.075,97.9,TF
TF1803,20170706,,,,97.855,0,10.0,0.0,98.01,97.855,TF
TF1709,20170707,98.02,98.17,97.965,97.965,11850,50238.0,1161923.035,98.05,98.07,TF
TF1712,20170707,97.99,98.185,97.97,98.03,1140,3906.0,111780.115,98.075,98.075,TF
TF1803,20170707,,,,97.855,0,10.0,0.0,97.99,98.01,TF
TF1709,20170710,97.99,98.06,97.895,97.9,10920,50453.0,1069732.01,97.92,98.05,TF
TF1712,20170710,98.015,98.07,97.915,97.915,587,4119.0,57520.87,97.95,98.075,TF
TF1803,20170710,,,,97.855,0,10.0,0.0,97.86,97.99,TF
TF1709,20170711,97.9,98.0,97.87,97.9,9802,51827.0,959991.4,97.935,97.92,TF
TF1712,20170711,97.94,98.025,97.93,97.94,420,4374.0,41145.96,97.965,97.95,TF
TF1803,20170711,97.905,97.915,97.905,97.915,2,11.0,195.82,97.91,97.86,TF
TF1709,20170712,97.955,98.065,97.84,97.89,14933,52663.0,1462729.67,97.91,97.935,TF
TF1712,20170712,98.01,98.1,97.9,97.92,589,4699.0,57718.86,97.965,97.965,TF
TF1803,20170712,97.895,97.9,97.885,97.9,3,10.0,293.68,97.9,97.91,TF
TF1709,20170713,97.93,98.05,97.88,97.94,12407,51824.0,1215534.795,97.915,97.91,TF
TF1712,20170713,98.015,98.315,97.94,98.015,685,5034.0,67157.215,97.985,97.965,TF
TF1803,20170713,,,,97.9,0,10.0,0.0,97.905,97.9,TF
TF1709,20170714,97.9,97.925,97.78,97.87,12516,51326.0,1224633.25,97.83,97.915,TF
TF1712,20170714,98.0,98.115,97.95,98.095,2699,6907.0,264658.09,98.07,97.985,TF
TF1803,20170714,98.02,98.05,98.02,98.05,9,18.0,882.285,98.03,97.905,TF
TF1709,20170717,97.89,97.97,97.775,97.795,12769,49436.0,1249852.41,97.805,97.83,TF
TF1712,20170717,98.115,98.25,98.045,98.075,3826,8723.0,375591.915,98.075,98.07,TF
TF1803,20170717,98.215,98.215,98.215,98.215,1,19.0,98.215,98.215,98.03,TF
TF1709,20170718,97.76,97.76,97.57,97.665,14751,48718.0,1440386.915,97.625,97.805,TF
TF1712,20170718,98.0,98.005,97.86,97.945,3535,10551.0,346162.67,97.91,98.075,TF
TF1803,20170718,97.895,97.895,97.895,97.895,1,19.0,97.895,97.895,98.215,TF
TF1709,20170719,97.67,97.755,97.645,97.645,9958,46979.0,972873.76,97.67,97.625,TF
TF1712,20170719,97.96,98.005,97.9,97.915,2622,11906.0,256800.195,97.92,97.91,TF
TF1803,20170719,97.94,97.94,97.94,97.94,2,19.0,195.88,97.94,97.895,TF
TF1709,20170720,97.66,97.825,97.66,97.8,7132,46553.0,697294.995,97.78,97.67,TF
TF1712,20170720,97.93,98.015,97.9,98.0,1769,12522.0,173302.51,97.985,97.92,TF
TF1803,20170720,,,,97.94,0,19.0,0.0,98.05,97.94,TF
TF1709,20170721,97.82,97.85,97.69,97.73,6080,46372.0,594318.45,97.715,97.78,TF
TF1712,20170721,98.02,98.035,97.915,97.94,995,12932.0,97466.455,97.94,97.985,TF
TF1803,20170721,,,,97.94,0,19.0,0.0,97.985,98.05,TF
TF1709,20170724,97.73,97.815,97.715,97.79,5582,45645.0,545721.5,97.75,97.715,TF
TF1712,20170724,97.94,98.0,97.93,97.985,1599,13551.0,156660.45,97.96,97.94,TF
TF1803,20170724,,,,97.94,0,19.0,0.0,98.02,97.985,TF
TF1709,20170725,97.79,97.8,97.625,97.64,7773,44955.0,759286.81,97.65,97.75,TF
TF1712,20170725,98.0,98.0,97.515,97.87,1793,14185.0,175571.54,97.88,97.96,TF
TF1803,20170725,,,,97.94,0,19.0,0.0,97.92,98.02,TF
TF1709,20170726,97.63,97.67,97.495,97.525,7748,44734.0,756127.425,97.53,97.65,TF
TF1712,20170726,97.8,97.88,97.725,97.735,1344,14662.0,131453.89,97.75,97.88,TF
TF1803,20170726,,,,97.94,0,19.0,0.0,97.8,97.92,TF
TF1709,20170727,97.535,97.605,97.4,97.53,10691,43652.0,1042517.325,97.545,97.53,TF
TF1712,20170727,97.77,97.81,97.62,97.765,2699,15164.0,263767.585,97.755,97.75,TF
TF1803,20170727,97.695,97.84,97.695,97.84,3,21.0,293.23,97.84,97.8,TF
TF1709,20170728,97.51,97.55,97.435,97.455,7878,42391.0,768081.625,97.465,97.545,TF
TF1712,20170728,97.79,97.795,97.685,97.695,1995,16004.0,194981.42,97.71,97.755,TF
TF1803,20170728,,,,97.84,0,21.0,0.0,97.76,97.84,TF
TF1709,20170731,97.43,97.485,97.3,97.34,9463,40653.0,921483.95,97.33,97.465,TF
TF1712,20170731,97.69,97.73,97.56,97.58,2512,17055.0,245246.705,97.585,97.71,TF
TF1803,20170731,,,,97.84,0,21.0,0.0,97.625,97.76,TF
TF1709,20170801,97.315,97.35,97.16,97.215,12872,37500.0,1251794.43,97.19,97.33,TF
TF1712,20170801,97.55,97.595,97.425,97.46,4090,18545.0,398855.595,97.455,97.585,TF
TF1803,20170801,97.555,97.555,97.555,97.555,1,22.0,97.555,97.555,97.625,TF
TF1709,20170801,97.315,97.35,97.16,97.215,12872,37500.0,1251794.43,97.19,97.33,TF
TF1712,20170801,97.55,97.595,97.425,97.46,4090,18545.0,398855.595,97.455,97.585,TF
TF1803,20170801,97.555,97.555,97.555,97.555,1,22.0,97.555,97.555,97.625,TF
TF1709,20170802,97.245,97.35,97.23,97.255,10054,34770.0,978094.2,97.275,97.19,TF
TF1712,20170802,97.515,97.61,97.495,97.51,3778,19944.0,368515.44,97.52,97.455,TF
TF1803,20170802,,,,97.555,0,22.0,0.0,97.64,97.555,TF
TF1709,20170803,97.26,97.33,97.225,97.29,10078,32280.0,980309.53,97.29,97.275,TF
TF1712,20170803,97.52,97.6,97.465,97.515,4173,21172.0,406943.23,97.515,97.52,TF
TF1803,20170803,97.66,97.765,97.66,97.7,94,103.0,9186.22,97.74,97.64,TF
TF1709,20170804,97.285,97.425,97.285,97.34,9034,30216.0,879517.755,97.34,97.29,TF
TF1712,20170804,97.56,97.61,97.49,97.54,2955,21607.0,288250.785,97.525,97.515,TF
TF1803,20170804,97.33,97.775,97.33,97.655,22,101.0,2147.66,97.65,97.74,TF
TF1709,20170807,97.305,97.305,97.13,97.15,10095,28500.0,981325.875,97.15,97.34,TF
TF1712,20170807,97.465,97.48,97.255,97.285,5508,22968.0,536142.49,97.295,97.525,TF
TF1803,20170807,97.565,97.565,97.44,97.47,6,101.0,585.045,97.455,97.65,TF
TF1709,20170808,97.12,97.245,97.105,97.15,8622,26228.0,837851.86,97.17,97.15,TF
TF1712,20170808,97.26,97.335,97.21,97.295,5553,24167.0,540171.795,97.3,97.295,TF
TF1803,20170808,97.41,97.41,97.41,97.41,1,101.0,97.41,97.41,97.455,TF
TF1709,20170809,97.235,97.255,97.015,97.05,11300,22341.0,1097310.515,97.045,97.17,TF
TF1712,20170809,97.29,97.34,97.21,97.25,7526,26792.0,732021.495,97.24,97.3,TF
TF1803,20170809,97.5,97.5,97.385,97.415,212,272.0,20656.59,97.44,97.41,TF
TF1709,20170810,97.08,97.16,97.07,97.16,7968,18741.0,773858.595,97.13,97.045,TF
TF1712,20170810,97.3,97.36,97.25,97.305,6763,28846.0,658051.485,97.29,97.24,TF
TF1803,20170810,97.515,97.55,97.455,97.515,163,396.0,15899.125,97.505,97.44,TF
TF1709,20170811,97.22,97.39,97.215,97.295,7313,15713.0,711365.0,97.285,97.13,TF
TF1712,20170811,97.405,97.52,97.375,97.49,8011,31430.0,780627.875,97.48,97.29,TF
TF1803,20170811,97.595,97.695,97.595,97.67,35,400.0,3416.935,97.665,97.505,TF
TF1709,20170814,97.29,97.435,97.23,97.425,6629,12242.0,645422.62,97.39,97.285,TF
TF1712,20170814,97.45,97.65,97.41,97.625,11631,34620.0,1134834.165,97.59,97.48,TF
TF1803,20170814,97.01,97.8,97.01,97.765,137,428.0,13370.52,97.78,97.665,TF
TF1709,20170815,97.46,97.525,97.315,97.395,4605,9654.0,448537.17,97.37,97.39,TF
TF1712,20170815,97.66,97.715,97.565,97.615,10186,35666.0,994546.065,97.615,97.59,TF
TF1803,20170815,97.795,98.09,97.68,97.74,76,439.0,7430.835,97.745,97.78,TF
TF1709,20170816,97.305,97.38,97.275,97.31,3025,8094.0,294349.135,97.305,97.37,TF
TF1712,20170816,97.57,97.615,97.52,97.54,7213,36430.0,703663.39,97.54,97.615,TF
TF1803,20170816,,,,97.74,0,439.0,0.0,97.68,97.745,TF
TF1709,20170817,97.335,97.37,97.27,97.33,1412,7232.0,137389.005,97.325,97.305,TF
TF1712,20170817,97.545,97.57,97.47,97.535,6243,37412.0,608782.375,97.535,97.54,TF
TF1803,20170817,97.67,97.67,97.615,97.65,30,459.0,2929.41,97.645,97.68,TF
TF1709,20170818,97.355,97.415,97.315,97.335,1418,6233.0,138065.795,97.335,97.325,TF
TF1712,20170818,97.555,97.645,97.53,97.535,7225,38258.0,705072.22,97.555,97.535,TF
TF1803,20170818,97.75,97.75,97.715,97.715,138,578.0,13489.305,97.725,97.645,TF
TF1709,20170821,97.295,97.3,97.195,97.245,1516,5218.0,147423.525,97.21,97.335,TF
TF1712,20170821,97.495,97.525,97.435,97.495,6897,39660.0,672329.335,97.465,97.555,TF
TF1803,20170821,97.645,97.645,97.605,97.605,25,588.0,2440.475,97.615,97.725,TF
TF1709,20170822,97.25,97.285,97.145,97.255,1090,4654.0,105960.835,97.19,97.21,TF
TF1712,20170822,97.49,97.52,97.41,97.505,8524,40748.0,830760.915,97.465,97.465,TF
TF1803,20170822,97.63,97.63,97.56,97.62,17,597.0,1659.075,97.595,97.615,TF
TF1709,20170823,97.26,97.36,97.22,97.29,1139,4017.0,110827.93,97.285,97.19,TF
TF1712,20170823,97.525,97.645,97.5,97.53,11330,42293.0,1105473.84,97.545,97.465,TF
